datetime,carbon_intensity,custom_electricity_score,custom_electricity_input_kwh_per_kwh,REP_SEASON,REP_KIND,PEM operation
2025-09-29 09:00:00,186.0,0.3093968972909429,1.032674334869177,Autumn,bottom10,16.902506810450614
2025-09-29 09:30:00,180.0,0.3008792202647463,1.0306110494848226,Autumn,bottom10,16.442552251036
2025-09-29 10:00:00,171.0,0.2854732218386781,1.032674334869177,Autumn,bottom10,15.610628336028318
2025-09-29 10:30:00,165.0,0.276884822261321,1.0306110494848228,Autumn,bottom10,15.146854758851033
2025-09-29 11:00:00,161.0,0.27040342084313446,1.032674334869177,Autumn,bottom10,14.79685908226896
2025-09-29 11:30:00,166.0,0.278423071647766,1.032674334869177,Autumn,bottom10,15.229920225719061
2025-09-29 12:00:00,172.0,0.28558392243403063,1.032674334869177,Autumn,bottom10,15.616606168177354
2025-09-29 12:30:00,177.0,0.2916204032814587,1.031642692177,Autumn,bottom10,15.94257613393847
2025-09-29 13:00:00,189.0,0.3126115570532356,1.0306110494848228,Autumn,bottom10,17.076098437614423
2025-09-29 13:30:00,197.0,0.3177840950387884,1.0295794067926458,Autumn,bottom10,17.35541548883427
2025-09-29 14:00:00,208.0,0.336000435255757,1.0316426921769999,Autumn,bottom10,18.339097860550577
2025-09-29 14:30:00,217.0,0.34625554421729615,1.0316426921769999,Autumn,bottom10,18.89287374447369
2025-09-29 15:00:00,228.0,0.36146545707639294,1.0316426921769997,Autumn,bottom10,19.71420903886492
2025-09-29 15:30:00,234.0,0.3740987925541999,1.0326743348691767,Autumn,bottom10,20.396409154666493
2025-09-29 16:00:00,234.0,0.39321090574140016,1.033705977561354,Autumn,bottom10,21.428463266775307
2025-09-29 16:30:00,237.0,0.4152367391760397,1.0316426921769999,Autumn,bottom10,22.617858272245844
2025-09-29 17:00:00,237.0,0.4264278687614268,1.0316426921769999,Autumn,bottom10,23.222179269856746
2025-09-29 17:30:00,238.0,0.42722407512634675,1.0316426921769999,Autumn,bottom10,23.265174413562423
2025-09-29 18:00:00,244.0,0.4152057034280744,1.0306110494848226,Autumn,bottom10,22.616182341855716
2025-09-29 18:30:00,242.0,0.40121658102842384,1.0326743348691767,Autumn,bottom10,21.860769732274587
2025-09-29 19:00:00,239.0,0.38453290322323475,1.0316426921769997,Autumn,bottom10,20.959851130794377
2025-09-29 19:30:00,233.0,0.3630542233796494,1.0306110494848228,Autumn,bottom10,19.800002419240766
2025-09-29 20:00:00,227.0,0.3605029960625768,1.0316426921769999,Autumn,bottom10,19.662236144118847
2025-09-29 20:30:00,218.0,0.3408777399334484,1.0316426921769999,Autumn,bottom10,18.602472313145913
2025-09-29 21:00:00,208.0,0.33109356445261257,1.0316426921769999,Autumn,bottom10,18.074126837180778
2025-09-29 21:30:00,200.0,0.3251303995488361,1.0316426921769999,Autumn,bottom10,17.75211593237685
2025-09-29 22:00:00,190.0,0.30441319821864876,1.031642692177,Autumn,bottom10,16.63338706054673
2025-09-29 22:30:00,182.0,0.2925995087749025,1.031642692177,Autumn,bottom10,15.995447830584434
2025-09-29 23:00:00,180.0,0.28568596733857043,1.0306110494848228,Autumn,bottom10,15.622116593022502
2025-09-29 23:30:00,176.0,0.2790401988760001,1.0306110494848228,Autumn,bottom10,15.263245096043706
